veincle length,veincle weight,axles number,DrivingStyle,perceding veincle time-gap,Lane of the road,veincle speed,perceding veincle speed,perceding veincle weight,perceding veincle length,road condition,Air temprture,perciption type,perciption intensity,relatve humadity,wind direction,wind speed,Lighting condition
474,1072,2,3,123.58333333333333,1,85.25,87.0,8013.0,926.1666666666666,1.0,8.5,0.0,-1.0,64.83333333333333,65.16666666666667,4.833333333333333,2.0
1282,2771,3,3,100.625,1,81.9375,82.5625,7387.4375,992.5625,1.0,8.75,0.0,-1.0,55.75,69.25,7.75,2.0
2033,19226,6,3,113.64285714285714,1,81.64285714285714,81.07142857142857,9098.92857142857,1268.0714285714287,1.0,8.0,0.0,-1.0,55.0,60.42857142857143,3.0714285714285716,2.0
1746,21992,6,1,137.5,1,81.6,80.1,8605.7,1025.9,1.0,3.0,0.0,-1.0,49.8,41.6,5.8,2.0
610,1902,2,1,295.2,1,91.8,89.0,7036.0,1118.2,1.0,5.0,0.0,-1.0,46.6,37.0,2.8,2.0
1550,818,4,3,388.0,1,83.0,79.66666666666667,1503.0,912.0,1.0,4.0,0.0,-1.0,48.666666666666664,159.33333333333334,5.0,2.0
1984,11194,4,2,141.33333333333334,1,85.77777777777777,85.55555555555556,11958.555555555555,1437.2222222222222,1.0,9.0,0.0,-1.0,53.111111111111114,31.333333333333332,4.0,2.0
592,1533,2,1,244.0,1,91.4,91.8,7125.8,1076.2,1.0,3.0,0.0,-1.0,47.0,45.0,6.0,2.0
1713,18232,6,1,198.71428571428572,1,90.57142857142857,87.57142857142857,9873.857142857143,1242.7142857142858,1.0,1.2857142857142858,0.0,-1.0,52.714285714285715,34.0,3.0,2.0
1293,5330,3,2,300.5,1,78.16666666666667,79.83333333333333,4207.5,902.5,1.0,3.5,0.0,-1.0,68.5,135.5,3.5,2.0
2023,20901,6,2,159.0,1,83.0,83.0,13040.25,1633.0,1.0,6.5,0.0,-1.0,74.25,139.25,3.75,2.0
2044,20719,6,1,140.5,1,85.625,85.25,9193.875,1176.0,1.0,7.0,0.0,-1.0,75.0,186.0,7.0,2.0
2078,28306,6,1,102.28571428571429,1,85.57142857142857,85.0,16931.0,1802.857142857143,1.0,3.2857142857142856,0.0,-1.0,77.71428571428571,187.85714285714286,7.285714285714286,2.0
2033,21133,5,2,161.5,1,83.0,83.0,17571.0,1871.0,1.0,7.0,0.0,-1.0,81.0,68.0,0.0,2.0
1974,19147,5,2,353.5,1,86.5,81.0,6890.0,1101.0,1.0,1.5,0.0,-1.0,83.0,127.0,0.0,2.0
1668,9895,6,1,412.0,1,78.75,78.75,11781.5,1531.75,1.0,1.0,0.0,-1.0,85.0,207.0,3.25,2.0
2041,28571,6,1,492.5,1,80.5,80.0,21024.0,2009.5,1.0,3.0,0.0,-1.0,86.0,180.0,1.0,2.0
1661,11540,6,1,511.6666666666667,1,75.66666666666667,84.0,4590.666666666667,869.3333333333334,1.0,4.666666666666667,0.0,-1.0,86.66666666666667,178.33333333333334,2.0,2.0
565,1829,2,3,1149.0,1,83.0,84.0,1616.0,551.0,1.0,2.0,0.0,-1.0,86.5,107.0,1.0,2.0
2077,15020,4,1,564.3333333333334,1,79.66666666666667,82.66666666666667,9840.0,1460.6666666666667,1.0,8.333333333333334,0.0,-1.0,89.0,157.66666666666666,6.333333333333333,2.0
695,2572,2,2,686.0,1,82.25,78.75,1493.0,505.0,1.0,3.0,1.0,0.0,92.0,208.0,3.0,2.0
1919,20293,6,1,121.4,1,77.6,76.0,11023.4,1325.2,1.0,3.0,0.0,-1.0,91.0,156.8,0.0,2.0
1989,10925,5,1,592.0,2,89.0,86.0,6569.0,1262.0,1.0,4.0,0.0,-1.0,92.0,225.0,5.0,2.0
490,756,2,1,141.11111111111111,1,79.11111111111111,78.44444444444444,4513.888888888889,798.2222222222222,1.0,5.555555555555555,0.0,-1.0,91.0,190.88888888888889,3.7777777777777777,1.0
1746,21873,6,1,160.08333333333334,1,87.08333333333333,86.58333333333333,5265.083333333333,841.4166666666666,1.0,5.166666666666667,0.0,-1.0,92.0,190.08333333333334,7.666666666666667,1.0
446,344,2,2,144.63636363636363,1,81.27272727272727,80.36363636363636,3548.4545454545455,704.9090909090909,1.0,6.2727272727272725,1.0,0.0,91.45454545454545,219.0,5.545454545454546,0.0
511,2867,2,2,947.5,1,78.5,80.5,13479.5,1131.5,1.0,3.0,1.0,0.0,91.0,191.0,8.0,0.0
604,1839,2,2,136.58333333333334,1,87.0,85.5,2933.1666666666665,652.6666666666666,1.0,4.0,1.0,0.0,90.0,214.0,5.0,0.0
1158,3108,4,2,220.0,1,76.33333333333333,78.33333333333333,6088.5,740.8333333333334,1.0,4.0,1.0,0.0,89.0,178.33333333333334,3.6666666666666665,0.0
1577,12715,5,2,81.05263157894737,1,85.0,84.10526315789474,5283.578947368421,863.3157894736842,1.0,3.0,1.0,0.0,90.0,191.0,9.0,0.0
1700,13555,4,2,114.91666666666667,1,83.16666666666667,83.41666666666667,6293.5,995.8333333333334,1.0,1.0,1.0,0.0,90.5,202.5,7.0,0.0
504,1146,2,2,104.0,1,83.81818181818181,84.63636363636364,4371.0,754.0909090909091,1.0,2.6363636363636362,1.0,0.0,91.0,178.0909090909091,8.818181818181818,0.0
609,1815,2,2,126.36363636363636,1,81.45454545454545,83.9090909090909,2511.5454545454545,618.4545454545455,1.0,3.0,1.0,0.0,92.0,178.0,3.1818181818181817,0.0
629,1625,2,2,83.25,1,81.9375,78.75,5647.875,868.375,1.0,9.0,1.0,0.0,92.0,203.0,1.0,0.0
1140,2830,4,1,91.14285714285714,1,82.28571428571429,84.64285714285714,4679.0,819.1428571428571,1.0,8.142857142857142,1.0,0.0,93.0,148.0,2.0,0.0
523,1911,2,2,126.0,1,84.5,84.4,4589.5,762.7,1.0,8.0,1.0,0.0,93.0,203.0,8.0,0.0
524,1215,2,2,90.33333333333333,1,86.0,86.8,5423.2,895.2666666666667,1.0,8.0,1.0,0.0,93.0,177.2,6.533333333333333,0.0
646,3056,2,2,112.7,1,84.1,84.8,2410.8,592.7,1.0,8.9,0.0,-1.0,93.9,174.6,1.6,0.0
1660,12043,5,3,76.85714285714286,1,81.76190476190476,82.95238095238095,6812.523809523809,1034.095238095238,1.0,2.761904761904762,0.0,-1.0,93.0,190.85714285714286,3.0476190476190474,1.0
1680,19902,5,3,62.15,1,83.85,82.6,6216.15,867.2,1.0,8.2,0.0,-1.0,93.0,164.4,3.0,1.0
547,1570,2,1,70.57894736842105,1,87.6842105263158,87.05263157894737,2993.3684210526317,634.7894736842105,1.0,9.0,0.0,-1.0,94.0,197.0,6.0,2.0
497,1489,2,2,65.95,1,83.15,83.25,3445.3,680.2,1.0,6.55,0.0,-1.0,94.0,215.6,4.95,2.0
546,1882,2,3,65.6923076923077,1,81.53846153846153,83.07692307692308,4398.0,696.5384615384615,1.0,6.0,0.0,-1.0,94.0,128.53846153846155,3.769230769230769,2.0
1021,3864,4,1,102.52631578947368,1,74.0,74.89473684210526,4005.2105263157896,747.1578947368421,1.0,4.0,0.0,-1.0,94.0,236.0,0.0,2.0
542,1797,2,3,45.80769230769231,1,81.88461538461539,82.11538461538461,1939.1538461538462,569.9230769230769,1.0,4.0,0.0,-1.0,94.0,175.3846153846154,0.0,2.0
533,1881,2,1,42.0,1,84.83333333333333,84.11111111111111,3784.1111111111113,706.4444444444445,1.0,4.0,0.0,-1.0,94.0,165.55555555555554,4.444444444444445,2.0
559,2064,2,1,45.1,1,80.23333333333333,78.83333333333333,3015.133333333333,671.7666666666667,1.0,4.066666666666666,0.0,-1.0,94.0,145.2,0.0,2.0
523,1615,2,3,33.111111111111114,1,84.22222222222223,84.38888888888889,2717.9444444444443,642.9722222222222,1.0,3.9444444444444446,0.0,-1.0,94.0,224.72222222222223,0.0,2.0
561,1210,2,3,54.642857142857146,1,81.64285714285714,81.64285714285714,2385.75,559.0,1.0,3.0,0.0,-1.0,94.0,188.67857142857142,0.0,2.0
549,1441,2,3,40.333333333333336,1,83.24242424242425,83.15151515151516,2400.5757575757575,572.7575757575758,1.0,2.0303030303030303,0.0,-1.0,94.9090909090909,111.15151515151516,0.0,2.0
548,1448,2,3,39.096774193548384,1,84.35483870967742,83.54838709677419,4945.387096774193,764.6129032258065,1.0,1.4193548387096775,0.0,-1.0,95.0,161.96774193548387,0.41935483870967744,2.0
506,1878,2,3,52.5,1,85.92307692307692,85.88461538461539,3027.346153846154,621.0769230769231,1.0,1.0,0.0,-1.0,95.0,135.0,8.0,2.0
580,1964,2,3,37.810810810810814,1,84.27027027027027,83.64864864864865,2964.108108108108,634.4324324324324,1.0,3.027027027027027,0.0,-1.0,95.0,168.0810810810811,0.40540540540540543,2.0
533,2005,2,1,49.48,1,84.52,84.6,4960.04,770.04,1.0,3.48,0.0,-1.0,95.0,185.72,0.0,2.0
554,1638,2,3,42.83870967741935,1,83.51612903225806,82.7741935483871,2134.3548387096776,592.5806451612904,1.0,4.935483870967742,0.0,-1.0,95.0,207.4516129032258,0.0,2.0
535,1903,2,1,58.04347826086956,1,83.56521739130434,83.30434782608695,3016.913043478261,614.5217391304348,1.0,2.5652173913043477,0.0,-1.0,95.0,137.6086956521739,0.0,2.0
545,2423,2,3,59.416666666666664,1,84.875,85.0,4398.791666666667,771.625,1.0,3.5833333333333335,0.0,-1.0,95.0,191.41666666666666,0.0,2.0
1669,21939,6,1,60.578947368421055,1,87.26315789473684,87.78947368421052,7659.105263157895,997.0526315789474,1.0,2.5789473684210527,0.0,-1.0,95.0,153.89473684210526,0.0,2.0
563,1984,2,1,70.94444444444444,1,84.66666666666667,85.77777777777777,2624.277777777778,641.6111111111111,1.0,2.0,0.0,-1.0,95.0,135.66666666666666,0.0,2.0
557,1922,2,1,153.125,1,78.25,81.25,4199.875,716.875,1.0,2.0,0.0,-1.0,95.0,166.5,0.0,2.0
580,1466,2,1,104.15384615384616,1,85.23076923076923,84.3076923076923,6175.538461538462,955.3846153846154,1.0,2.4615384615384617,0.0,-1.0,95.0,209.30769230769232,0.0,2.0
583,1255,2,2,102.83333333333333,1,80.83333333333333,80.0,6508.833333333333,850.9166666666666,1.0,2.0,0.0,-1.0,95.0,169.0,0.0,2.0
555,1509,2,1,201.6,1,88.6,77.8,1564.2,496.6,1.0,1.6,0.0,-1.0,95.0,194.4,0.4,2.0
554,2431,2,1,187.6,1,79.2,82.6,1495.6,521.0,1.0,1.0,0.0,-1.0,95.0,152.8,2.8,2.0
558,1998,2,1,114.58333333333333,1,88.58333333333333,86.41666666666667,4480.25,796.4166666666666,1.0,2.3333333333333335,0.0,-1.0,95.0,191.33333333333334,5.666666666666667,2.0
577,1753,2,3,128.9090909090909,1,82.72727272727273,85.45454545454545,3072.090909090909,687.4545454545455,1.0,2.0,0.0,-1.0,95.0,146.0,7.0,2.0
528,2010,2,1,116.375,1,78.625,80.25,3279.625,651.5,1.0,1.625,0.0,-1.0,95.0,129.75,1.125,2.0
1730,19134,6,2,198.0,1,79.0909090909091,80.9090909090909,6757.545454545455,927.7272727272727,1.0,2.0,0.0,-1.0,95.0,75.0909090909091,0.0,2.0
555,1208,2,2,268.6666666666667,1,78.0,72.0,5506.0,1013.6666666666666,1.0,2.0,0.0,-1.0,95.0,182.0,0.0,2.0
590,1480,2,3,522.5,1,86.5,86.0,6820.25,1072.5,1.0,2.0,0.0,-1.0,95.0,118.0,3.0,2.0
1175,8691,3,3,418.5,2,83.0,77.5,5035.5,854.5,1.0,4.0,0.0,-1.0,95.0,118.0,0.0,2.0
584,1440,2,1,663.6666666666666,1,87.0,79.66666666666667,1894.6666666666667,558.0,1.0,5.0,0.0,-1.0,95.0,152.0,0.0,2.0
1828,4059,4,1,202.0,1,86.77777777777777,85.33333333333333,4561.222222222223,898.3333333333334,1.0,4.888888888888889,0.0,-1.0,95.0,169.0,5.333333333333333,2.0
1978,13020,5,1,130.8,1,83.4,79.4,5281.2,849.4,1.0,6.6,0.0,-1.0,95.0,194.0,1.8,2.0
2007,15925,5,1,449.0,1,89.5,86.0,1761.0,663.5,1.0,7.5,0.0,-1.0,95.0,171.5,2.5,2.0
2050,15903,6,1,282.0,1,89.5,89.0,15780.5,1864.5,1.0,6.0,0.0,-1.0,95.0,90.0,0.0,2.0
782,1901,3,1,218.5,1,94.0,94.0,1731.5,560.0,1.0,5.0,0.0,-1.0,95.0,135.0,0.0,2.0
1986,18245,5,1,546.0,1,87.5,82.5,1770.0,673.0,1.0,6.0,0.0,-1.0,95.0,163.0,6.0,2.0
558,1577,2,1,249.14285714285714,1,77.57142857142857,80.71428571428571,7420.714285714285,1261.4285714285713,1.0,8.0,0.0,-1.0,94.0,84.0,0.0,2.0
560,1774,2,3,148.0,1,81.5,100.5,10381.5,1289.0,1.0,7.5,0.0,-1.0,94.0,104.0,0.0,2.0
1020,3081,3,2,840.5,1,81.0,76.0,2427.5,790.0,1.0,3.0,0.0,-1.0,95.0,186.0,3.0,2.0
544,1258,2,1,561.0,1,102.5,88.5,5502.0,1347.0,1.0,5.5,0.0,-1.0,94.0,281.5,0.0,2.0
533,2140,2,3,708.0,1,84.0,102.5,1138.5,478.0,1.0,3.0,0.0,-1.0,94.0,141.0,7.0,2.0
526,1622,2,1,126.0,2,87.5,87.0,1575.5,530.5,1.0,4.0,1.0,0.0,91.0,186.0,5.0,2.0
593,1825,2,1,388.2,1,86.8,88.0,5142.8,769.8,1.0,5.4,1.0,0.0,88.2,197.8,5.8,2.0
1139,3050,4,1,227.8,1,89.8,84.2,5341.0,981.8,1.0,6.0,1.0,0.0,90.0,152.0,3.0,2.0
480,1192,2,2,396.5,1,78.5,86.5,1736.0,513.0,1.0,5.0,1.0,0.0,89.0,186.0,5.0,1.0
562,1597,2,2,879.5,1,83.0,74.5,4190.0,728.0,1.0,8.0,1.0,0.0,90.0,101.0,8.0,1.0
562,1564,2,2,253.0,1,80.0,76.66666666666667,744.6666666666666,468.1666666666667,1.0,7.0,0.0,-1.0,89.66666666666667,149.66666666666666,2.0,1.0
540,1857,2,2,177.11111111111111,1,78.55555555555556,81.44444444444444,1719.6666666666667,610.1111111111111,1.0,8.0,0.0,-1.0,88.0,135.0,6.0,1.0
564,1421,2,2,289.2,1,93.6,90.0,1423.4,515.6,1.0,4.0,0.0,-1.0,91.0,208.0,3.0,0.0
547,1457,2,2,115.0,1,90.16666666666667,87.75,1477.5,518.4166666666666,1.0,2.6666666666666665,0.0,-1.0,91.0,196.66666666666666,1.6666666666666667,0.0
551,1512,2,2,145.25,1,89.25,85.0,3135.875,741.375,1.0,1.0,0.0,-1.0,91.375,297.375,0.375,0.0
572,1586,2,2,205.0,1,89.42857142857143,94.42857142857143,1621.7142857142858,533.5714285714286,1.0,2.142857142857143,0.0,-1.0,93.0,169.0,5.571428571428571,0.0
590,1576,2,2,177.5,1,91.8,93.5,2068.0,644.3,1.0,6.2,0.0,-1.0,92.8,189.4,1.2,0.0
585,2745,2,2,206.125,1,86.125,84.875,1877.875,559.625,1.0,5.0,0.0,-1.0,92.0,186.0,1.0,0.0
588,1389,2,2,161.72727272727272,1,92.63636363636364,93.63636363636364,3704.818181818182,677.0,1.0,4.0,0.0,-1.0,92.45454545454545,215.72727272727272,3.4545454545454546,0.0
588,2157,2,1,95.6470588235294,1,85.29411764705883,85.58823529411765,3462.705882352941,716.2352941176471,1.0,2.5294117647058822,0.0,-1.0,93.0,177.0,3.3529411764705883,0.0
567,1195,2,2,109.11111111111111,1,88.22222222222223,85.77777777777777,3318.777777777778,718.6666666666666,1.0,2.0,0.0,-1.0,92.0,203.0,7.0,0.0
554,1564,2,2,235.0,1,92.0,92.0,1299.5,527.75,1.0,1.0,0.0,-1.0,92.75,111.0,0.0,0.0
587,1967,2,2,149.8181818181818,1,85.0,86.54545454545455,3571.090909090909,711.1818181818181,1.0,2.090909090909091,0.0,-1.0,93.0,196.1818181818182,5.181818181818182,0.0
547,1905,2,2,122.61538461538461,1,92.0,91.15384615384616,3184.076923076923,648.7692307692307,1.0,3.769230769230769,0.0,-1.0,93.0,170.30769230769232,8.846153846153847,0.0
604,1802,2,2,172.85714285714286,1,88.28571428571429,86.42857142857143,6025.142857142857,952.2857142857143,1.0,5.285714285714286,0.0,-1.0,93.0,127.0,0.0,0.0
590,1473,2,2,89.0,1,90.0,90.21428571428571,1710.7857142857142,587.5,1.0,6.785714285714286,0.0,-1.0,93.0,267.7857142857143,1.5714285714285714,0.0
580,1944,2,2,104.3076923076923,1,92.53846153846153,91.38461538461539,5058.076923076923,726.5384615384615,1.0,5.0,0.0,-1.0,93.46153846153847,174.07692307692307,0.0,0.0
563,1692,2,2,175.875,1,81.375,82.0,1686.5,531.75,1.0,2.0,0.0,-1.0,93.0,186.0,0.0,0.0
540,1526,2,2,137.0,1,87.0909090909091,86.72727272727273,2481.5454545454545,671.6363636363636,1.0,7.0,0.0,-1.0,93.0,140.0909090909091,1.4545454545454546,0.0
693,2128,2,2,93.33333333333333,1,83.93333333333334,83.8,3386.8,736.0,1.0,3.533333333333333,0.0,-1.0,93.86666666666666,168.2,2.8666666666666667,0.0
536,1420,2,2,81.5,1,83.15,82.45,4934.95,742.35,1.0,3.0,0.0,-1.0,94.5,202.5,2.5,1.0
583,2091,2,3,167.6,1,84.8,84.0,1773.5,558.9,1.0,5.0,0.0,-1.0,94.0,214.0,0.0,1.0
599,2293,2,3,87.04761904761905,1,87.42857142857143,87.04761904761905,2044.7142857142858,614.952380952381,1.0,2.3333333333333335,0.0,-1.0,94.0,167.33333333333334,0.0,1.0
580,1398,2,1,162.11111111111111,1,85.55555555555556,92.77777777777777,1722.0,546.7777777777778,1.0,5.444444444444445,0.0,-1.0,94.0,260.0,0.0,1.0
578,1448,2,1,185.2,1,90.0,92.8,1302.8,543.4,1.0,2.0,0.0,-1.0,94.0,129.0,0.0,2.0
605,1916,2,3,179.8181818181818,1,85.45454545454545,83.0909090909091,1683.5454545454545,572.3636363636364,1.0,6.2727272727272725,0.0,-1.0,94.54545454545455,181.72727272727272,1.4545454545454546,2.0
614,1872,2,1,115.18181818181819,1,87.9090909090909,85.9090909090909,3005.090909090909,613.1818181818181,1.0,3.0,0.0,-1.0,95.0,141.0,3.0,2.0
582,1707,2,3,69.94736842105263,1,81.89473684210526,81.21052631578948,2209.2631578947367,624.5263157894736,1.0,3.6315789473684212,0.0,-1.0,95.0,152.68421052631578,0.631578947368421,2.0
548,1950,2,1,118.2,1,80.6,83.26666666666667,4591.6,752.0,1.0,2.4,0.0,-1.0,95.0,90.4,0.0,2.0
564,2160,2,2,50.23076923076923,1,75.3076923076923,74.23076923076923,1780.6153846153845,571.8461538461538,1.0,2.5384615384615383,0.0,-1.0,95.0,156.6153846153846,0.0,2.0
565,1752,2,3,111.7,1,84.3,86.6,5762.8,855.5,1.0,9.0,0.0,-1.0,96.0,146.0,8.0,2.0
557,1179,2,2,150.33333333333334,1,77.66666666666667,79.33333333333333,1634.111111111111,561.2222222222222,1.0,4.888888888888889,0.0,-1.0,95.0,186.22222222222223,3.5555555555555554,2.0
543,1744,2,2,154.44444444444446,1,79.22222222222223,84.77777777777777,4507.777777777777,670.8888888888889,1.0,4.111111111111111,0.0,-1.0,95.0,200.44444444444446,0.8888888888888888,2.0
844,2264,3,2,210.16666666666666,1,81.0,81.16666666666667,1746.0,558.1666666666666,1.0,3.5,0.0,-1.0,95.0,242.0,3.0,2.0
557,1422,2,1,122.0,1,86.38461538461539,84.15384615384616,2636.769230769231,644.2307692307693,1.0,5.0,0.0,-1.0,95.0,169.0,5.0,2.0
623,2331,2,3,214.85714285714286,1,82.71428571428571,84.57142857142857,1894.4285714285713,576.5714285714286,1.0,3.7142857142857144,0.0,-1.0,95.0,152.42857142857142,2.2857142857142856,2.0
561,1694,2,2,176.71428571428572,1,79.71428571428571,78.28571428571429,1421.0,499.57142857142856,1.0,2.2857142857142856,0.0,-1.0,95.0,194.57142857142858,7.285714285714286,2.0
534,1688,2,2,141.88888888888889,1,75.33333333333333,78.88888888888889,1341.4444444444443,529.3333333333334,1.0,1.0,0.0,-1.0,95.0,169.0,8.0,2.0
539,2202,2,2,82.78571428571429,1,78.57142857142857,76.92857142857143,1758.357142857143,544.5,1.0,1.0,0.0,-1.0,95.0,212.85714285714286,2.5714285714285716,2.0
569,1984,2,1,65.6470588235294,1,88.29411764705883,88.6470588235294,2422.764705882353,612.1764705882352,1.0,1.0,0.0,-1.0,95.0,162.94117647058823,0.0,2.0
570,2324,2,2,202.77777777777777,1,72.55555555555556,79.0,4216.222222222223,684.6666666666666,1.0,4.333333333333333,0.0,-1.0,95.77777777777777,159.11111111111111,6.222222222222222,2.0
526,1709,2,1,92.0,1,88.85714285714286,84.92857142857143,2163.285714285714,557.0,1.0,5.571428571428571,0.0,-1.0,95.14285714285714,184.28571428571428,8.0,2.0
592,1530,2,1,246.66666666666666,1,92.83333333333333,90.66666666666667,2176.1666666666665,522.1666666666666,1.0,7.0,0.0,-1.0,94.0,163.0,8.0,2.0
558,2256,2,1,108.0,1,83.42857142857143,83.92857142857143,2761.3571428571427,622.6428571428571,1.0,7.0,0.0,-1.0,93.28571428571429,211.57142857142858,7.285714285714286,2.0
584,2125,2,3,106.84615384615384,1,82.07692307692308,79.53846153846153,5302.076923076923,719.6153846153846,1.0,7.0,0.0,-1.0,86.0,197.0,2.0,2.0
514,1755,2,1,304.0,1,88.8,81.0,4208.4,758.6,1.0,7.6,0.0,-1.0,85.2,172.0,2.6,2.0
670,2546,2,1,337.6666666666667,1,86.33333333333333,86.33333333333333,1700.0,543.6666666666666,1.0,3.3333333333333335,0.0,-1.0,83.66666666666667,193.33333333333334,2.0,2.0
549,1662,2,1,822.5,1,81.5,88.0,2306.0,614.0,1.0,1.0,0.0,-1.0,83.0,208.0,5.0,2.0
543,1618,2,1,56.0,1,85.4,88.2,1779.0,612.2,1.0,9.0,0.0,-1.0,83.0,186.0,5.0,2.0
546,1439,2,2,1273.0,1,80.5,86.5,1675.0,532.5,1.0,1.0,0.0,-1.0,82.0,191.0,6.0,2.0
576,1615,2,1,233.6,1,87.8,84.8,1446.6,520.0,1.0,1.4,0.0,-1.0,82.0,193.6,5.4,2.0
574,1626,2,3,372.2,1,82.0,79.6,1580.2,535.6,1.0,2.0,0.0,-1.0,81.0,190.0,6.8,2.0
560,1628,2,2,92.0,1,80.42857142857143,81.71428571428571,1555.0,532.1428571428571,1.0,3.7142857142857144,0.0,-1.0,80.14285714285714,186.0,2.857142857142857,2.0
1421,12583,5,1,630.6666666666666,1,86.66666666666667,75.0,1594.0,520.0,1.0,6.0,0.0,-1.0,78.0,187.66666666666666,4.333333333333333,2.0
570,1738,2,2,362.3333333333333,1,77.33333333333333,83.33333333333333,5276.333333333333,827.6666666666666,1.0,4.333333333333333,0.0,-1.0,79.0,186.0,7.666666666666667,2.0
534,1452,2,1,110.5,1,78.5,79.5,1722.5,530.0,1.0,4.0,0.0,-1.0,77.0,180.0,9.0,2.0
533,1908,2,1,482.5,1,98.0,88.0,1218.5,399.5,1.0,2.5,0.0,-1.0,78.0,183.0,7.5,2.0
440,541,2,2,889.0,1,64.5,90.5,1843.0,542.0,1.0,8.5,0.0,-1.0,80.0,171.5,2.5,2.0
546,1512,2,2,551.0,1,71.5,70.5,1783.5,550.0,1.0,1.0,0.0,-1.0,78.0,174.0,8.0,2.0
532,2222,2,1,284.5,1,81.0,79.5,1931.5,527.0,1.0,2.0,0.0,-1.0,77.5,183.0,3.5,2.0
550,1518,2,1,1535.0,1,92.5,78.0,1583.0,549.0,1.0,5.5,0.0,-1.0,78.5,174.5,4.0,2.0
597,1529,2,1,450.0,1,87.0,105.0,1589.5,559.0,1.0,8.5,0.0,-1.0,78.5,197.0,3.5,2.0
579,970,2,2,304.5,1,70.5,73.5,1391.0,543.5,1.0,9.0,0.0,-1.0,78.0,180.0,7.0,2.0
1719,17227,6,1,326.6666666666667,1,95.66666666666667,79.66666666666667,6624.333333333333,987.3333333333334,1.0,4.666666666666667,0.0,-1.0,77.33333333333333,183.66666666666666,5.666666666666667,2.0
1715,20203,6,1,397.0,1,89.0,97.5,1669.5,579.5,1.0,5.5,0.0,-1.0,77.5,174.5,5.5,2.0
512,779,2,2,512.0,1,80.0,91.0,1200.0,523.5,1.0,5.0,0.0,-1.0,77.5,169.0,4.5,2.0
521,1291,2,1,696.0,1,83.5,85.0,7686.0,1112.5,1.0,9.0,0.0,-1.0,78.0,169.0,2.0,2.0
537,1807,2,2,501.0,1,61.5,72.5,837.5,474.5,1.0,8.0,0.0,-1.0,79.0,180.0,5.0,2.0
516,971,2,2,213.66666666666666,1,89.33333333333333,88.0,1316.6666666666667,532.6666666666666,1.0,1.0,0.0,-1.0,76.0,203.0,7.0,1.0
545,1648,2,1,133.0,1,78.0,83.2,1336.8,537.8,1.0,1.4,0.0,-1.0,76.6,186.8,7.4,1.0
1497,11133,5,2,356.57142857142856,1,81.14285714285714,76.71428571428571,5396.428571428572,826.7142857142857,1.0,5.0,2.0,1.0,58.0,180.0,4.0,1.0
537,1680,2,2,382.5,2,88.5,83.0,2007.0,512.5,1.0,5.0,2.0,1.0,58.0,180.0,4.0,0.0
580,1769,2,2,89.57142857142857,1,85.78571428571429,84.28571428571429,1898.7857142857142,573.5714285714286,1.0,5.285714285714286,2.0,1.0,59.5,180.78571428571428,4.142857142857143,0.0
519,836,2,2,340.4,1,88.6,90.0,1412.6,530.8,1.0,4.2,0.0,-1.0,78.2,155.0,3.6,0.0
559,1282,2,2,99.42857142857143,1,91.07142857142857,89.71428571428571,1485.142857142857,534.7142857142857,1.0,3.0,0.0,-1.0,78.0,180.0,6.0,0.0
599,1886,2,1,144.8,1,83.3,85.4,1621.8,559.4,1.0,1.8,0.0,-1.0,78.0,155.6,4.8,0.0
585,1613,2,1,203.5,1,101.875,93.125,2361.25,596.375,1.0,6.375,0.0,-1.0,80.875,145.625,8.375,0.0
596,1999,2,2,69.04761904761905,1,85.42857142857143,84.57142857142857,3472.2380952380954,642.4761904761905,1.0,5.523809523809524,0.0,-1.0,83.47619047619048,194.9047619047619,7.9523809523809526,0.0
876,6336,3,2,130.9090909090909,1,84.18181818181819,84.9090909090909,4615.636363636364,677.4545454545455,1.0,7.0,0.0,-1.0,83.0,158.0,6.0,0.0
559,1387,2,1,68.55,1,84.95,84.2,5318.35,691.5,1.0,4.0,0.0,-1.0,86.0,143.5,0.15,0.0
574,2257,2,2,62.76190476190476,1,81.38095238095238,81.85714285714286,6310.714285714285,796.952380952381,1.0,3.0,0.0,-1.0,87.42857142857143,200.71428571428572,5.0,0.0
491,1624,2,2,47.26923076923077,1,83.88461538461539,84.8076923076923,4503.346153846154,698.2692307692307,1.0,2.0,0.0,-1.0,88.0,146.0,4.0,0.0
562,1936,2,2,48.310344827586206,1,80.82758620689656,81.86206896551724,3201.7586206896553,612.0,1.0,1.2413793103448276,0.0,-1.0,89.75862068965517,181.44827586206895,6.0344827586206895,0.0
609,1941,2,2,50.48,1,81.96,81.52,3101.64,632.16,1.0,2.0,0.0,-1.0,90.0,204.48,0.56,0.0
588,1451,2,1,86.11111111111111,1,87.55555555555556,87.38888888888889,2148.5,615.5555555555555,1.0,3.0,0.0,-1.0,90.0,113.0,0.0,0.0
588,1778,2,2,68.94117647058823,1,86.6470588235294,85.47058823529412,3985.8823529411766,718.0,1.0,3.0,0.0,-1.0,91.0,192.58823529411765,1.6470588235294117,0.0
528,1104,2,2,33.97560975609756,1,83.1219512195122,84.04878048780488,4120.756097560976,687.2439024390244,1.0,3.0,0.0,-1.0,91.0,216.3658536585366,2.926829268292683,0.0
594,1691,2,1,77.53846153846153,1,84.38461538461539,84.76923076923077,4159.538461538462,794.8461538461538,1.0,2.0,0.0,-1.0,91.84615384615384,84.76923076923077,0.0,0.0
